"","x"
"5800","Old"
"5801","Old"
"5802","Old"
"5803","Old"
"5804","Old"
"5805","Old"
"5806","Old"
"5807","Old"
"5808","Old"
"5809","Old"
"5810","Old"
"5811","Old"
"5812","Old"
"5813","Old"
"5814","Old"
"5815","Old"
"5816","Old"
"5817","Old"
"5818","Old"
"5819","Old"
"5820","Old"
"5821","Old"
"5822","Old"
"5823","Old"
"5824","Old"
"5825","Old"
"5826","Old"
"5827","Old"
"5828","Old"
"5829","Old"
"5830","Old"
"5831","Old"
"5832","Old"
"5833","Old"
"5834","Old"
"5835","Old"
"5836","Old"
"5837","Old"
"5838","Old"
"5839","Old"
"5840","Old"
"5841","Old"
"5842","Old"
"5843","Old"
"5844","Old"
"5845","Old"
"5846","Old"
"5847","Old"
"5848","Old"
"5849","Old"
"5850","Old"
"5851","Old"
"5852","Old"
"5853","Old"
"5854","Old"
"5855","Old"
"5856","Old"
"5857","Old"
"5858","Old"
"5859","Old"
"5860","Old"
"5861","Old"
"5862","Old"
"5863","Old"
"5864","Old"
"5865","Old"
"5866","Old"
"5867","Old"
"5868","Old"
"5869","Old"
"5870","Old"
"5871","Old"
"5872","Old"
"5873","Old"
"5874","Old"
"5875","Old"
"5876","Old"
"5877","Old"
"5878","Old"
"5879","Old"
"5880","Old"
"5881","Old"
"5882","Old"
"5883","Old"
"5884","Old"
"5885","Old"
"5886","Old"
"5887","Old"
"5888","Old"
"5889","Old"
"5890","Old"
"5891","Old"
"5892","Old"
"5893","Old"
"5894","Old"
"5895","Old"
"5896","Old"
"5897","Old"
"5898","Old"
"5899","Old"
"5900","Old"
"5901","Old"
"5902","Old"
"5903","Old"
"5904","Old"
"5905","Old"
"5906","Old"
"5907","Old"
"5908","Old"
"5909","Old"
"5910","Old"
"5911","Old"
"5912","Old"
"5913","Old"
"5914","Old"
"5915","Old"
"5916","Old"
"5917","Old"
"5918","Old"
"5919","Old"
"5920","Old"
"5921","Old"
"5922","Old"
"5923","Old"
"5924","Old"
"5925","Old"
"5926","Old"
"5927","Old"
"5928","Old"
"5929","Old"
"5930","Old"
"5931","Old"
"5932","Old"
"5933","Old"
"5934","Old"
"5935","Old"
"5936","Old"
"5937","Old"
"5938","Old"
"5939","Old"
"5940","Old"
"5941","Old"
"5942","Old"
"5943","Old"
"5944","Old"
"5945","Old"
"5946","Old"
"5947","Old"
"5948","Old"
"5949","Old"
"5950","Old"
"5951","Old"
"5952","Old"
"5953","Old"
"5954","Old"
"5955","Old"
"5956","Old"
"5957","Old"
"5958","Old"
"5959","Old"
"5960","Old"
"5961","Old"
"5962","Old"
"5963","Old"
"5964","Old"
"5965","Old"
"5966","Old"
"5967","Old"
"5968","Old"
"5969","Old"
"5970","Old"
"5971","Old"
"5972","Old"
"5973","Old"
"5974","Old"
"5975","Old"
"5976","Old"
"5977","Old"
"5978","Old"
"5979","Old"
"5980","Old"
"5981","Old"
"5982","Old"
"5983","Old"
"5984","Old"
"5985","Old"
"5986","Old"
"5987","Old"
"5988","Old"
"5989","Old"
"5990","Old"
"5991","Old"
"5992","Old"
"5993","Old"
"5994","Old"
"5995","Old"
"5996","Old"
"5997","Old"
"5998","Old"
"5999","Old"
"6000","Old"
"6001","Old"
"6002","Old"
"6003","Old"
"6004","Old"
"6005","Old"
"6006","Old"
"6007","Old"
"6008","Old"
"6009","Old"
"6010","Old"
"6011","Old"
"6012","Old"
"6013","Old"
"6014","Old"
"6015","Old"
"6016","Old"
"6017","Old"
"6018","Old"
"6019","Old"
"6020","Old"
"6021","Old"
"6022","Old"
"6023","Old"
"6024","Old"
"6025","Old"
"6026","Old"
"6027","Old"
"6028","Old"
"6029","Old"
"6030","Old"
"6031","Old"
"6032","Old"
"6033","Old"
"6034","Old"
"6035","Old"
"6036","Old"
"6037","Old"
"6038","Old"
"6039","Old"
"6040","Old"
"6041","Old"
"6042","Old"
"6043","Old"
"6044","Old"
"6045","Old"
"6046","Old"
"6047","Old"
"6048","Old"
"6049","Old"
"6050","Old"
"6051","Old"
"6052","Old"
"6053","Old"
"6054","Old"
"6055","Old"
"6056","Old"
"6057","Old"
"6058","Old"
"6059","Old"
"6060","Old"
"6061","Old"
"6062","Old"
"6063","Old"
"6064","Old"
"6065","Old"
"6066","Old"
"6067","Old"
"6068","Old"
"6069","Old"
"6070","Old"
"6071","Old"
"6072","Old"
"6073","Old"
"6074","Old"
"6075","Old"
"6076","Old"
"6077","Old"
"6078","Old"
"6079","Old"
"6080","Old"
"6081","Old"
"6082","Old"
"6083","Old"
"6084","Old"
"6085","Old"
"6086","Old"
"6087","Old"
"6088","Old"
"6089","Old"
"6090","Old"
"6091","Old"
"6092","Old"
"6093","Old"
"6094","Old"
"6095","Old"
"6096","Old"
"6097","Old"
"6098","Old"
"6099","Old"
"6100","Old"
"6101","Old"
"6102","Old"
"6103","Old"
"6104","Old"
"6105","Old"
"6106","Old"
"6107","Old"
"6108","Old"
"6109","Old"
"6110","Old"
"6111","Old"
"6112","Old"
"6113","Old"
"6114","Old"
"6115","Old"
"6116","Old"
"6117","Old"
"6118","Old"
"6119","Old"
"6120","Old"
"6121","Old"
"6122","Old"
"6123","Old"
"6124","Old"
"6125","Old"
"6126","Old"
"6127","Old"
"6128","Old"
"6129","Old"
"6130","Old"
"6131","Old"
"6132","Old"
"6133","Old"
"6134","Old"
"6135","Old"
"6136","Old"
"6137","Old"
"6138","Old"
"6139","Old"
"6140","Old"
"6141","Old"
"6142","Old"
"6143","Old"
"6144","Old"
"6145","Old"
"6146","Old"
"6147","Old"
"6148","Old"
"6149","Old"
"6150","Old"
"6151","Old"
"6152","Old"
"6153","Old"
"6154","Old"
"6155","Old"
"6156","Old"
"6157","Old"
"6158","Old"
"6159","Old"
"6160","Old"
"6161","Old"
"6162","Old"
"6163","Old"
"6164","Old"
"6165","Old"
"6166","Old"
"6167","Old"
"6168","Old"
"6169","Old"
"6170","Old"
"6171","Old"
"6172","Old"
"6173","Old"
"6174","Old"
"6175","Old"
"6176","Old"
"6177","Old"
"6178","Old"
"6179","Old"
"6180","Old"
"6181","Old"
"6182","Old"
"6183","Old"
"6184","Old"
"6185","Old"
"6186","Old"
"6187","Old"
"6188","Old"
"6189","Old"
"6190","Old"
"6191","Old"
"6192","Old"
"6193","Old"
"6194","Old"
"6195","Old"
"6196","Old"
"6197","Old"
"6198","Old"
"6199","Old"
"6200","Old"
"6201","Old"
"6202","Old"
"6203","Old"
"6204","Old"
"6205","Old"
"6206","Old"
"6207","Old"
"6208","Old"
"6209","Old"
"6210","Old"
"6211","Old"
"6212","Old"
"6213","Old"
"6214","Old"
"6215","Old"
"6216","Old"
"6217","Old"
"6218","Old"
"6219","Old"
"6220","Old"
"6221","Old"
"6222","Old"
"6223","Old"
"6224","Old"
"6225","Old"
"6226","Old"
"6227","Old"
"6228","Old"
"6229","Old"
"6230","Old"
"6231","Old"
"6232","Old"
"6233","Old"
"6234","Old"
"6235","Old"
"6236","Old"
"6237","Old"
"6238","Old"
"6239","Old"
"6240","Old"
"6241","Old"
"6242","Old"
"6243","Old"
"6244","Old"
"6245","Old"
"6246","Old"
"6247","Old"
"6248","Old"
"6249","Old"
"6250","Old"
"6251","Old"
"6252","Old"
"6253","Old"
"6254","Old"
"6255","Old"
"6256","Old"
"6257","Old"
"6258","Old"
"6259","Old"
"6260","Old"
"6261","Old"
"6262","Old"
"6263","Old"
"6264","Old"
"6265","Old"
"6266","Old"
"6267","Old"
"6268","Old"
"6269","Old"
"6270","Old"
"6271","Old"
"6272","Old"
"6273","Old"
"6274","Old"
"6275","Old"
"6276","Old"
"6277","Old"
"6278","Old"
"6279","Old"
"6280","Old"
"6281","Old"
"6282","Old"
"6283","Old"
"6284","Old"
"6285","Old"
"6286","Old"
"6287","Old"
"6288","Old"
"6289","Old"
"6290","Old"
"6291","Old"
"6292","Old"
"6293","Old"
"6294","Old"
"6295","Old"
"6296","Old"
"6297","Old"
"6298","Old"
"6299","Old"
"6300","Old"
"6301","Old"
"6302","Old"
"6303","Old"
"6304","Old"
"6305","Old"
"6306","Old"
"6307","Old"
"6308","Old"
"6309","Old"
"6310","Old"
"6311","Old"
"6312","Old"
"6313","Old"
"6314","Old"
"6315","Old"
"6316","Old"
"6317","Old"
"6318","Old"
"6319","Old"
"6320","Old"
"6321","Old"
"6322","Old"
"6323","Old"
"6324","Old"
"6325","Old"
"6326","Old"
"6327","Old"
"6328","Old"
"6329","Old"
"6330","Old"
"6331","Old"
"6332","Old"
"6333","Old"
"6334","Old"
"6335","Old"
"6336","Old"
"6337","Old"
"6338","Old"
"6339","Old"
"6340","Old"
"6341","Old"
"6342","Old"
"6343","Old"
"6344","Old"
"6345","Old"
"6346","Old"
"6347","Old"
"6348","Old"
"6349","Old"
"6350","Old"
"6351","Old"
"6352","Old"
"6353","Old"
"6354","Old"
"6355","Old"
"6356","Old"
"6357","Old"
"6358","Old"
"6359","Old"
"6360","Old"
"6361","Old"
"6362","Old"
"6363","Old"
"6364","Old"
"6365","Old"
"6366","Old"
"6367","Old"
"6368","Old"
"6369","Old"
"6370","Old"
"6371","Old"
"6372","Old"
"6373","Old"
"6374","Old"
"6375","Old"
"6376","Old"
"6377","Old"
"6378","Old"
"6379","Old"
"6380","Old"
"6381","Old"
"6382","Old"
"6383","Old"
"6384","Old"
"6385","Old"
"6386","Old"
"6387","Old"
"6388","Old"
"6389","Old"
"6390","Old"
"6391","Old"
"6392","Old"
"6393","Old"
"6394","Old"
"6395","Old"
"6396","Old"
"6397","Old"
"6398","Old"
"6399","Old"
"6400","Old"
"6401","Old"
"6402","Old"
"6403","Old"
"6404","Old"
"6405","Old"
"6406","Old"
"6407","Old"
"6408","Old"
"6409","Old"
"6410","Old"
"6411","Old"
"6412","Old"
"6413","Old"
"6414","Old"
"6415","Old"
"6416","Old"
"6417","Old"
"6418","Old"
"6419","Old"
"6420","Old"
"6421","Old"
"6422","Old"
"6423","Old"
"6424","Old"
"6425","Old"
"6426","Old"
"6427","Old"
"6428","Old"
"6429","Old"
"6430","Old"
"6431","Old"
"6432","Old"
"6433","Old"
"6434","Old"
"6435","Old"
"6436","Old"
"6437","Old"
"6438","Old"
"6439","Old"
"6440","Old"
"6441","Old"
"6442","Old"
"6443","Old"
"6444","Old"
"6445","Old"
"6446","Old"
"6447","Old"
"6448","Old"
"6449","Old"
"6450","Old"
"6451","Old"
"6452","Old"
"6453","Old"
"6454","Old"
"6455","Old"
"6456","Old"
"6457","Old"
"6458","Old"
"6459","Old"
"6460","Old"
"6461","Old"
"6462","Old"
"6463","Old"
"6464","Old"
"6465","Old"
"6466","Old"
"6467","Old"
"6468","Old"
"6469","Old"
"6470","Old"
"6471","Old"
"6472","Old"
"6473","Old"
"6474","Old"
"6475","Old"
"6476","Old"
"6477","Old"
"6478","Old"
"6479","Old"
"6480","Old"
"6481","Old"
"6482","Old"
"6483","Old"
"6484","Old"
"6485","Old"
"6486","Old"
"6487","Old"
"6488","Old"
"6489","Old"
"6490","Old"
"6491","Old"
"6492","Old"
"6493","Old"
"6494","Old"
"6495","Old"
"6496","Old"
"6497","Old"
"6498","Old"
"6499","Old"
"6500","Old"
"6501","Old"
"6502","Old"
"6503","Old"
"6504","Old"
"6505","Old"
"6506","Old"
"6507","Old"
"6508","Old"
"6509","Old"
"6510","Old"
"6511","Old"
"6512","Old"
"6513","Old"
"6514","Old"
"6515","Old"
"6516","Old"
"6517","Old"
"6518","Old"
"6519","Old"
"6520","Old"
"6521","Old"
"6522","Old"
"6523","Old"
"6524","Old"
"6525","Old"
"6526","Old"
"6527","Old"
"6528","Old"
"6529","Old"
"6530","Old"
"6531","Old"
"6532","Old"
"6533","Old"
"6534","Old"
"6535","Old"
"6536","Old"
"6537","Old"
"6538","Old"
"6539","Old"
"6540","Old"
"6541","Old"
"6542","Old"
"6543","Old"
"6544","Old"
"6545","Old"
"6546","Old"
"6547","Old"
"6548","Old"
"6549","Old"
"6550","Old"
"6551","Old"
"6552","Old"
"6553","Old"
"6554","Old"
"6555","Old"
"6556","Old"
"6557","Old"
"6558","Old"
"6559","Old"
"6560","Old"
"6561","Old"
"6562","Old"
"6563","Old"
"6564","Old"
"6565","Old"
"6566","Old"
"6567","Old"
"6568","Old"
"6569","Old"
"6570","Old"
"6571","Old"
"6572","Old"
"6573","Old"
"6574","Old"
"6575","Old"
"6576","Old"
"6577","Old"
"6578","Old"
"6579","Old"
"6580","Old"
"6581","Old"
"6582","Old"
"6583","Old"
"6584","Old"
"6585","Old"
"6586","Old"
"6587","Old"
"6588","Old"
"6589","Old"
"6590","Old"
"6591","Old"
"6592","Old"
"6593","Old"
"6594","Old"
"6595","Old"
"6596","Old"
"6597","Old"
"6598","Old"
"6599","Old"
"6600","Old"
"6601","Old"
"6602","Old"
"6603","Old"
"6604","Old"
"6605","Old"
"6606","Old"
"6607","Old"
"6608","Old"
"6609","Old"
"6610","Old"
"6611","Old"
"6612","Old"
"6613","Old"
"6614","Old"
"6615","Old"
"6616","Old"
"6617","Old"
"6618","Old"
"6619","Old"
"6620","Old"
"6621","Old"
"6622","Old"
"6623","Old"
"6624","Old"
"6625","Old"
"6626","Old"
"6627","Old"
"6628","Old"
"6629","Old"
"6630","Old"
"6631","Old"
"6632","Old"
"6633","Old"
"6634","Old"
"6635","Old"
"6636","Old"
"6637","Old"
"6638","Old"
"6639","Old"
"6640","Old"
"6641","Old"
"6642","Old"
"6643","Old"
"6644","Old"
"6645","Old"
"6646","Old"
"6647","Old"
"6648","Old"
"6649","Old"
"6650","Old"
"6651","Old"
"6652","Old"
"6653","Old"
"6654","Old"
"6655","Old"
"6656","Old"
"6657","Old"
"6658","Old"
"6659","Old"
"6660","Old"
"6661","Old"
"6662","Old"
"6663","Old"
"6664","Old"
"6665","Old"
"6666","Old"
"6667","Old"
"6668","Old"
"6669","Old"
"6670","Old"
"6671","Old"
"6672","Old"
"6673","Old"
"6674","Old"
"6675","Old"
"6676","Old"
"6677","Old"
"6678","Old"
"6679","Old"
"6680","Old"
"6681","Old"
"6682","Old"
"6683","Old"
"6684","Old"
"6685","Old"
"6686","Old"
"6687","Old"
"6688","Old"
"6689","Old"
"6690","Old"
"6691","Old"
"6692","Old"
"6693","Old"
"6694","Old"
"6695","Old"
"6696","Old"
"6697","Old"
"6698","Old"
"6699","Old"
"6700","Old"
"6701","Old"
"6702","Old"
"6703","Old"
"6704","Old"
"6705","Old"
"6706","Old"
"6707","Old"
"6708","Old"
"6709","Old"
"6710","Old"
"6711","Old"
"6712","Old"
"6713","Old"
"6714","Old"
"6715","Old"
"6716","Old"
"6717","Old"
"6718","Old"
"6719","Old"
"6720","Old"
"6721","Old"
"6722","Old"
"6723","Old"
"6724","Old"
"6725","Old"
"6726","Old"
"6727","Old"
"6728","Old"
"6729","Old"
"6730","Old"
"6731","Old"
"6732","Old"
"6733","Old"
"6734","Old"
"6735","Old"
"6736","Old"
"6737","Old"
"6738","Old"
"6739","Old"
"6740","Old"
"6741","Old"
"6742","Old"
"6743","Old"
"6744","Old"
"6745","Old"
"6746","Old"
"6747","Old"
"6748","Old"
"6749","Old"
"6750","Old"
"6751","Old"
"6752","Old"
"6753","Old"
"6754","Old"
"6755","Old"
"6756","Old"
"6757","Old"
"6758","Old"
"6759","Old"
"6760","Old"
"6761","Old"
"6762","Old"
"6763","Old"
"6764","Old"
"6765","Old"
"6766","Old"
"6767","Old"
"6768","Old"
"6769","Old"
"6770","Old"
"6771","Old"
"6772","Old"
"6773","Old"
"6774","Old"
"6775","Old"
"6776","Old"
"6777","Old"
"6778","Old"
"6779","Old"
"6780","Old"
"6781","Old"
"6782","Old"
"6783","Old"
"6784","Old"
"6785","Old"
"6786","Old"
"6787","Old"
"6788","Old"
"6789","Old"
"6790","Old"
"6791","Old"
"6792","Old"
"6793","Old"
"6794","Old"
"6795","Old"
"6796","Old"
"6797","Old"
"6798","Old"
"6799","Old"
"6800","Old"
"6801","Old"
"6802","Old"
"6803","Old"
"6804","Old"
"6805","Old"
"6806","Old"
"6807","Old"
"6808","Old"
"6809","Old"
"6810","Old"
"6811","Old"
"6812","Old"
"6813","Old"
"6814","Old"
"6815","Old"
"6816","Old"
"6817","Old"
"6818","Old"
"6819","Old"
"6820","Old"
"6821","Old"
"6822","Old"
"6823","Old"
"6824","Old"
"6825","Old"
"6826","Old"
"6827","Old"
"6828","Old"
"6829","Old"
"6830","Old"
"6831","Old"
"6832","Old"
"6833","Old"
"6834","Old"
"6835","Old"
"6836","Old"
"6837","Old"
"6838","Old"
"6839","Old"
"6840","Old"
"6841","Old"
"6842","Old"
"6843","Old"
"6844","Old"
"6845","Old"
"6846","Old"
"6847","Old"
"6848","Old"
"6849","Old"
"6850","Old"
"6851","Old"
"6852","Old"
"6853","Old"
"6854","Old"
"6855","Old"
"6856","Old"
"6857","Old"
"6858","Old"
"6859","Old"
"6860","Old"
"6861","Old"
"6862","Old"
"6863","Old"
"6864","Old"
"6865","Old"
"6866","Old"
"6867","Old"
"6868","Old"
"6869","Old"
"6870","Old"
"6871","Old"
"6872","Old"
"6873","Old"
"6874","Old"
"6875","Old"
"6876","Old"
"6877","Old"
"6878","Old"
"6879","Old"
"6880","Old"
"6881","Old"
"6882","Old"
"6883","Old"
"6884","Old"
"6885","Old"
"6886","Old"
"6887","Old"
"6888","Old"
"6889","Old"
"6890","Old"
"6891","Old"
"6892","Old"
"6893","Old"
"6894","Old"
"6895","Old"
"6896","Old"
"6897","Old"
"6898","Old"
"6899","Old"
"6900","Old"
"6901","Old"
"6902","Old"
"6903","Old"
"6904","Old"
"6905","Old"
"6906","Old"
"6907","Old"
"6908","Old"
"6909","Old"
"6910","Old"
"6911","Old"
"6912","Old"
"6913","Old"
"6914","Old"
"6915","Old"
"6916","Old"
"6917","Old"
"6918","Old"
"6919","Old"
"6920","Old"
"6921","Old"
"6922","Old"
"6923","Old"
"6924","Old"
"6925","Old"
"6926","Old"
"6927","Old"
"6928","Old"
"6929","Old"
"6930","Old"
"6931","Old"
"6932","Old"
"6933","Old"
"6934","Old"
"6935","Old"
"6936","Old"
"6937","Old"
"6938","Old"
"6939","Old"
"6940","Old"
"6941","Old"
"6942","Old"
"6943","Old"
"6944","Old"
"6945","Old"
"6946","Old"
"6947","Old"
"6948","Old"
"6949","Old"
"6950","Old"
"6951","Old"
"6952","Old"
"6953","Old"
"6954","Old"
"6955","Old"
"6956","Old"
"6957","Old"
"6958","Old"
"6959","Old"
"6960","Old"
"6961","Old"
"6962","Old"
"6963","Old"
"6964","Old"
"6965","Old"
"6966","Old"
"6967","Old"
"6968","Old"
"6969","Old"
"6970","Old"
"6971","Old"
"6972","Old"
"6973","Old"
"6974","Old"
"6975","Old"
"6976","Old"
"6977","Old"
"6978","Old"
"6979","Old"
"6980","Old"
"6981","Old"
"6982","Old"
"6983","Old"
"6984","Old"
"6985","Old"
"6986","Old"
"6987","Old"
"6988","Old"
"6989","Old"
"6990","Old"
"6991","Old"
"6992","Old"
"6993","Old"
"6994","Old"
"6995","Old"
"6996","Old"
"6997","Old"
"6998","Old"
"6999","Old"
"7000","Old"
"7001","Old"
"7002","Old"
"7003","Old"
"7004","Old"
"7005","Old"
"7006","Old"
"7007","Old"
"7008","Old"
"7009","Old"
"7010","Old"
"7011","Old"
"7012","Old"
"7013","Old"
"7014","Old"
"7015","Old"
"7016","Old"
"7017","Old"
"7018","Old"
"7019","Old"
"7020","Old"
"7021","Old"
"7022","Old"
"7023","Old"
"7024","Old"
"7025","Old"
"7026","Old"
"7027","Old"
"7028","Old"
"7029","Old"
"7030","Old"
"7031","Old"
"7032","Old"
"7033","Old"
"7034","Old"
"7035","Old"
"7036","Old"
"7037","Old"
"7038","Old"
"7039","Old"
"7040","Old"
"7041","Old"
"7042","Old"
"7043","Old"
"7044","Old"
"7045","Old"
"7046","Old"
"7047","Old"
"7048","Old"
"7049","Old"
"7050","Old"
"7051","Old"
"7052","Old"
"7053","Old"
"7054","Old"
"7055","Old"
"7056","Old"
"7057","Old"
"7058","Old"
"7059","Old"
"7060","Old"
"7061","Old"
"7062","Old"
"7063","Old"
"7064","Old"
"7065","Old"
"7066","Old"
"7067","Old"
"7068","Old"
"7069","Old"
"7070","Old"
"7071","Old"
"7072","Old"
"7073","Old"
"7074","Old"
"7075","Old"
"7076","Old"
"7077","Old"
"7078","Old"
"7079","Old"
"7080","Old"
"7081","Old"
"7082","Old"
"7083","Old"
"7084","Old"
"7085","Old"
"7086","Old"
"7087","Old"
"7088","Old"
"7089","Old"
"7090","Old"
"7091","Old"
"7092","Old"
"7093","Old"
"7094","Old"
"7095","Old"
"7096","Old"
"7097","Old"
"7098","Old"
"7099","Old"
"7100","Old"
"7101","Old"
"7102","Old"
"7103","Old"
"7104","Old"
"7105","Old"
"7106","Old"
"7107","Old"
"7108","Old"
"7109","Old"
"7110","Old"
"7111","Old"
"7112","Old"
"7113","Old"
"7114","Old"
"7115","Old"
"7116","Old"
"7117","Old"
"7118","Old"
"7119","Old"
"7120","Old"
"7121","Old"
"7122","Old"
"7123","Old"
"7124","Old"
"7125","Old"
"7126","Old"
"7127","Old"
"7128","Old"
"7129","Old"
"7130","Old"
"7131","Old"
"7132","Old"
"7133","Old"
"7134","Old"
"7135","Old"
"7136","Old"
"7137","Old"
"7138","Old"
"7139","Old"
"7140","Old"
"7141","Old"
"7142","Old"
"7143","Old"
"7144","Old"
"7145","Old"
"7146","Old"
"7147","Old"
"7148","Old"
"7149","Old"
"7150","Old"
"7151","Old"
"7152","Old"
"7153","Old"
"7154","Old"
"7155","Old"
"7156","Old"
"7157","Old"
"7158","Old"
"7159","Old"
"7160","Old"
"7161","Old"
"7162","Old"
"7163","Old"
"7164","Old"
"7165","Old"
"7166","Old"
"7167","Old"
"7168","Old"
"7169","Old"
"7170","Old"
"7171","Old"
"7172","Old"
"7173","Old"
"7174","Old"
"7175","Old"
"7176","Old"
"7177","Old"
"7178","Old"
"7179","Old"
"7180","Old"
"7181","Old"
"7182","Old"
"7183","Old"
"7184","Old"
"7185","Old"
"7186","Old"
"7187","Old"
"7188","Old"
"7189","Old"
"7190","Old"
"7191","Old"
"7192","Old"
"7193","Old"
"7194","Old"
"7195","Old"
"7196","Old"
"7197","Old"
"7198","Old"
"7199","Old"
"7200","Old"
"7201","Old"
"7202","Old"
"7203","Old"
"7204","Old"
"7205","Old"
"7206","Old"
"7207","Old"
"7208","Old"
"7209","Old"
"7210","Old"
"7211","Old"
"7212","Old"
"7213","Old"
"7214","Old"
"7215","Old"
"7216","Old"
"7217","Old"
"7218","Old"
"7219","Old"
"7220","Old"
"7221","Old"
"7222","Old"
"7223","Old"
"7224","Old"
"7225","Old"
"7226","Old"
"7227","Old"
"7228","Old"
"7229","Old"
"7230","Old"
"7231","Old"
"7232","Old"
"7233","Old"
"7234","Old"
"7235","Old"
"7236","Old"
"7237","Old"
"7238","Old"
"7239","Old"
"7240","Old"
"7241","Old"
"7242","Old"
"7243","Old"
"7244","Old"
"7245","Old"
"7246","Old"
"7247","Old"
"7248","Old"
"7249","Old"
"7250","Old"
"7251","Old"
"7252","Old"
"7253","Old"
"7254","Old"
"7255","Old"
"7256","Old"
"7257","Old"
"7258","Old"
"7259","Old"
"7260","Old"
"7261","Old"
"7262","Old"
"7263","Old"
"7264","Old"
"7265","Old"
"7266","Old"
"7267","Old"
"7268","Old"
"7269","Old"
"7270","Old"
"7271","Old"
"7272","Old"
"7273","Old"
"7274","Old"
"7275","Old"
"7276","Old"
"7277","Old"
"7278","Old"
"7279","Old"
"7280","Old"
"7281","Old"
"7282","Old"
"7283","Old"
"7284","Old"
"7285","Old"
"7286","Old"
"7287","Old"
"7288","Old"
"7289","Old"
"7290","Old"
"7291","Old"
"7292","Old"
"7293","Old"
"7294","Old"
"7295","Old"
"7296","Old"
"7297","Old"
"7298","Old"
"7299","Old"
"7300","Old"
"7301","Old"
"7302","Old"
"7303","Old"
"7304","Old"
"7305","Old"
"7306","Old"
"7307","Old"
"7308","Old"
"7309","Old"
"7310","Old"
"7311","Old"
"7312","Old"
"7313","Old"
"7314","Old"
"7315","Old"
"7316","Old"
"7317","Old"
"7318","Old"
"7319","Old"
"7320","Old"
"7321","Old"
"7322","Old"
"7323","Old"
"7324","Old"
"7325","Old"
"7326","Old"
"7327","Old"
"7328","Old"
"7329","Old"
"7330","Old"
"7331","Old"
"7332","Old"
"7333","Old"
"7334","Old"
"7335","Old"
"7336","Old"
"7337","Old"
"7338","Old"
"7339","Old"
"7340","Old"
"7341","Old"
"7342","Old"
"7343","Old"
"7344","Old"
"7345","Old"
"7346","Old"
"7347","Old"
"7348","Old"
"7349","Old"
"7350","Old"
"7351","Old"
"7352","Old"
"7353","Old"
"7354","Old"
"7355","Old"
"7356","Old"
"7357","Old"
"7358","Old"
"7359","Old"
"7360","Old"
"7361","Old"
"7362","Old"
"7363","Old"
"7364","Old"
"7365","Old"
"7366","Old"
"7367","Old"
"7368","Old"
"7369","Old"
"7370","Old"
"7371","Old"
"7372","Old"
"7373","Old"
"7374","Old"
"7375","Old"
"7376","Old"
"7377","Old"
"7378","Old"
"7379","Old"
"7380","Old"
"7381","Old"
"7382","Old"
"7383","Old"
"7384","Old"
"7385","Old"
"7386","Old"
"7387","Old"
"7388","Old"
"7389","Old"
"7390","Old"
"7391","Old"
"7392","Old"
"7393","Old"
"7394","Old"
"7395","Old"
"7396","Old"
"7397","Old"
"7398","Old"
"7399","Old"
"7400","Old"
"7401","Old"
"7402","Old"
"7403","Old"
"7404","Old"
"7405","Old"
"7406","Old"
"7407","Old"
"7408","Old"
"7409","Old"
"7410","Old"
"7411","Old"
"7412","Old"
"7413","Old"
"7414","Old"
"7415","Old"
"7416","Old"
"7417","Old"
"7418","Old"
"7419","Old"
"7420","Old"
"7421","Old"
"7422","Old"
"7423","Old"
"7424","Old"
"7425","Old"
"7426","Old"
"7427","Old"
"7428","Old"
"7429","Old"
"7430","Old"
"7431","Old"
"7432","Old"
"7433","Old"
"7434","Old"
"7435","Old"
"7436","Old"
"7437","Old"
"7438","Old"
"7439","Old"
"7440","Old"
"7441","Old"
"7442","Old"
"7443","Old"
"7444","Old"
"7445","Old"
"7446","Old"
"7447","Old"
"7448","Old"
"7449","Old"
"7450","Old"
"7451","Old"
"7452","Old"
"7453","Old"
"7454","Old"
"7455","Old"
"7456","Old"
"7457","Old"
"7458","Old"
"7459","Old"
"7460","Old"
"7461","Old"
"7462","Old"
"7463","Old"
"7464","Old"
"7465","Old"
"7466","Old"
"7467","Old"
"7468","Old"
"7469","Old"
"7470","Old"
"7471","Old"
"7472","Old"
"7473","Old"
"7474","Old"
"7475","Old"
"7476","Old"
"7477","Old"
"7478","Old"
"7479","Old"
"7480","Old"
"7481","Old"
"7482","Old"
"7483","Old"
"7484","Old"
"7485","Old"
"7486","Old"
"7487","Old"
"7488","Old"
"7489","Old"
"7490","Old"
"7491","Old"
"7492","Old"
"7493","Old"
"7494","Old"
"7495","Old"
"7496","Old"
"7497","Old"
"7498","Old"
"7499","Old"
"7500","Old"
"7501","Old"
"7502","Old"
"7503","Old"
"7504","Old"
"7505","Old"
"7506","Old"
"7507","Old"
"7508","Old"
"7509","Old"
"7510","Old"
"7511","Old"
"7512","Old"
"7513","Old"
"7514","Old"
"7515","Old"
"7516","Old"
"7517","Old"
"7518","Old"
"7519","Old"
"7520","Old"
"7521","Old"
"7522","Old"
"7523","Old"
"7524","Old"
"7525","Old"
"7526","Old"
"7527","Old"
"7528","Old"
"7529","Old"
"7530","Old"
"7531","Old"
"7532","Old"
"7533","Old"
"7534","Old"
"7535","Old"
"7536","Old"
"7537","Old"
"7538","Old"
"7539","Old"
"7540","Old"
"7541","Old"
"7542","Old"
"7543","Old"
"7544","Old"
"7545","Old"
"7546","Old"
"7547","Old"
"7548","Old"
